,COUNTRYNAME,YEAR,"Agriculture, forestry, and fishing, value added (% of GDP)",GDP (current US$),"Industry (including construction), value added (% of GDP)","Inflation, GDP deflator (annual %)","Population, total","Services, value added (% of GDP)","Stocks traded, total value (% of GDP)",Tax revenue (% of GDP),Trade (% of GDP),"Agriculture, forestry, and fishing, value added (% of GDP)(current US$)","Industry (including construction), value added (% of GDP)(current US$)","Services, value added (% of GDP)(current US$)","Stocks traded, total value (% of GDP)(current US$)",Tax revenue (% of GDP)(current US$),Trade (% of GDP)(current US$),GDP per Capita,GDP Growth
663,United Arab Emirates,2013,0.633172496,400219000000.0,54.20381498,-0.949325325,7693031.0,45.16301253,,0.361091645,161.1004825,253407663176.62402,21693396627480.617,18075095711744.07,,144515737070.255,64475474005667.5,52023.578222939694,4.058396817555443
664,United Arab Emirates,2014,0.628716003,414105000000.0,51.98971367,-0.668049356,8059440.0,47.38157033,34.78932641,0.346301233,163.687585,260354440422.31497,21529200379315.35,19620945181504.652,14406434013013.05,143405072091.465,67783847386425.01,51381.3614841726,3.469600393784411
665,United Arab Emirates,2015,0.72367159,370275000000.0,43.35424493,-16.26700603,8505237.0,55.92208347,15.55553763,0.055841069,169.4762367,267957497987.25,16052993041455.75,20706549456854.25,5759826695948.25,20676551823.975,62752813544092.49,43534.942059815614,-10.584272104900927
666,United Arab Emirates,2016,0.750862915,369255000000.0,41.02857173,-5.529478613,8935095.0,58.22056536,13.39659214,0.04205645,170.9768292,277259885678.325,15150005254161.15,21498234862006.8,4946758630655.699,15529554444.75,63134049066246.0,41326.36530445395,-0.2754709337654426
667,United Arab Emirates,2017,0.761757604,390517000000.0,42.52803476,4.986213144,9223225.0,56.71020763,11.31051457,0.065621398,170.9208069,297479294241.268,16607920550370.918,22146300153044.71,4416948218332.69,25626271482.766,66747480748167.305,42340.61296346994,5.758080459303194
668,United Arab Emirates,2018,0.711464002,427049000000.0,46.91895759,7.936748033,9346701.0,52.36957841,5.954781364,0.058638863,159.6427773,303829990590.098,20036693919851.91,22364376090412.09,2542983426714.836,25041667805.287,68175288403187.7,45689.810768526775,9.354778409134568
669,United Arab Emirates,2019,0.746712203,417990000000.0,44.52451604,-3.194409404,9445785.0,54.72877176,6.998090737,0.972238389,170.0681188,312118233731.97,18610802459559.6,22876079307962.4,2925131947158.63,406385924218.11,71086772977212.0,44251.48359823985,-2.1213022393214875
670,United Arab Emirates,2020,0.963890714,349473000000.0,42.17404307,-12.0313053,9401038.0,56.86206621,10.73308907,0.682088274,185.2805524,336853779493.722,14738689353802.111,19871756864607.332,3750924836560.11,238371435379.60202,64750550488885.2,37173.873778618916,-16.392018947821718
671,United Arab Emirates,2021,0.943418358,415179000000.0,47.13932402,13.84377034,9575152.0,51.91725762,28.82113732,0.535243669,186.1089326,391687490456.082,19571257407299.58,21554955101413.98,11965930971380.28,222221931251.75098,77268520527935.4,43360.042743968974,18.801452472723224
672,United Arab Emirates,2022,0.703347021,502732000000.0,51.08332896,12.62989369,10074977.0,48.21332402,29.1352806,0.578507737,188.9454617,353595054561.372,25681224134718.723,24238380811222.64,14647237886599.201,290834351637.484,94988929851364.4,49899.0717298908,21.088012640331044
673,United Arab Emirates,2023,0.701206778,514130000000.0,47.72364183,-1.304200159,10483751.0,51.57515139,21.67063316,0.626855999,202.332536,360511440773.14,24536155974057.9,26516332584140.7,11141522626550.8,322285474765.87,104025226733680.0,49040.65348366248,2.267211953883974
674,United Arab Emirates,2024,,537079000000.0,,0.67647411,10876981.0,,22.44067602,,,,,,12052415836145.58,,,49377.5800472576,4.463657051718428
675,United Kingdom,2000,0.819803189,1665530000000.0,22.62298865,1.121682763,58892514.0,66.26996817,110.0777687,26.0891645,52.5217306,1365406805375.1702,37679266286234.5,110374620086180.1,183337826102911.0,43452286149685.0,87476517966218.0,28280.84397959306,210.1089411427369
676,United Kingdom,2001,0.759683632,1649830000000.0,21.71471947,1.511247191,59119673.0,67.49030437,114.7961567,25.74225549,52.82161351,1253348846582.56,35825595623190.1,111347528858757.11,189394143208361.0,42470345375066.7,87146682617203.3,27906.615789299107,-0.9426428824458322
677,United Kingdom,2002,0.892198426,1785730000000.0,21.29231962,2.119051269,59370479.0,67.80389093,58.6636826,24.96158007,51.37963421,1593225495260.98,38022333915022.6,121079442150428.89,104757497929298.0,44574642378401.1,91750154197823.3,30077.74284590158,8.237212318844978
678,United Kingdom,2003,0.850489616,2054420000000.0,20.84065121,2.387044666,59647577.0,68.33996379,60.63533638,24.55540421,50.23952305,1747262876902.72,42815450658848.2,140398988409451.8,124570447765799.6,50447113517108.195,103213080944381.0,34442.639639829795,15.046507590733205
679,United Kingdom,2004,0.72846896,2421530000000.0,20.24213749,2.588638773,59987905.0,68.9567886,66.95264368,25.15232827,50.45171124,1764009440708.8,49016943196159.7,166980932298558.0,162127835250430.38,60907117475653.1,122170332318997.2,40366.97064183188,17.86927697354972
680,United Kingdom,2005,0.544844,2543180000000.0,20.26675265,2.941521972,60401206.0,69.26217642,68.02123051,25.48813261,52.68071684,1385636363920.0,51542000004427.0,176146181827815.6,172990233008421.78,64820909091099.805,133976545453151.2,42104.78843750239,5.0236833737347775
681,United Kingdom,2006,0.570705376,2708440000000.0,20.13127379,2.792437118,60846820.0,69.37225805,102.0252974,25.77039451,56.91442748,1545721268573.4402,54524347183787.6,187890598592942.0,276329396490056.0,69797567306664.4,154149311963931.2,44512.43302443743,6.4981637162921935
682,United Kingdom,2007,0.562462248,3090510000000.0,19.73771184,2.247983153,61322463.0,69.69883539,127.7361976,25.99471591,52.96435344,1738295202066.48,60999595818638.4,215404947761148.9,394769996044776.0,80336929467014.1,163686863949854.38,50397.682167462845,14.106644415235348
683,United Kingdom,2008,0.67438504,2929410000000.0,19.99353665,3.427195007,61806995.0,69.82046938,93.38267064,26.45808233,56.69860693,1975550280026.4,58569266197876.5,204532781206465.8,273556129199522.4,77506570958325.3,166093466126811.28,47396.09165596871,-5.2127318792044015
684,United Kingdom,2009,0.676006358,2412840000000.0,18.55479267,1.897090306,62276270.0,71.8187993,116.3554149,24.17274771,55.00438403,1631095180836.72,44769745945882.805,173287271703012.0,280746999287316.0,58324972584596.4,132716777962945.19,38744.13159298076,-17.633926285497758
685,United Kingdom,2010,0.586676348,2485480000000.0,18.58801047,1.58908073,62766365.0,70.90646065,129.2771474,25.27339789,59.27277497,1458172329427.04,46200128262975.6,176236589816362.0,321315764319752.0,62816524987637.195,147321296732435.6,39598.91575687074,3.0105601697584694
686,United Kingdom,2011,0.682489369,2663810000000.0,18.32544404,2.195993883,63258810.0,70.26981998,113.9334542,25.83493224,63.56540097,1818022006035.8901,48815501088192.4,187185449160923.78,303497074632502.0,68819350850234.4,169326150757895.7,42109.707722924286,7.174871654569737
687,United Kingdom,2012,0.628400872,2707090000000.0,18.30170127,1.542743187,63711000.0,70.4435685,91.25571183,25.10306556,62.22598273,1701137716582.4802,49544352491004.3,190697079850665.0,247037424937874.7,67956257746820.41,168451335588555.7,42490.15083737502,1.6247405032641327
688,United Kingdom,2013,0.633279835,2784850000000.0,18.62171677,2.109441019,64139000.0,69.99311201,60.14869358,25.13634238,61.99911191,1763589348499.75,51858687946934.5,194920317981048.5,167505089316263.0,70000943076942.99,172658226802563.5,43418.980651397746,2.872457140324114
689,United Kingdom,2014,0.745014534,3064710000000.0,18.22874888,1.318902532,64620000.0,70.19351264,76.90836482,24.88051097,59.09480412,2283253492495.1396,55865828980024.805,215122760122934.38,235701834747502.22,76251550774868.7,181108437134605.2,47426.64809656453,10.049374293049883
690,United Kingdom,2015,0.631166672,2927910000000.0,18.09412294,0.658400607,65088000.0,70.45152733,,25.06664663,57.20354969,1847999210615.52,52977963497255.4,206275731384780.3,,73392885334443.3,167486845172847.9,44983.86799410029,-4.46371761112797
691,United Kingdom,2016,0.578868222,2689110000000.0,17.59394872,1.964151315,65607000.0,70.93091389,,25.45503842,59.70039841,1556640324462.42,47312063442439.2,190741029850737.9,,68451398365606.2,160540938368315.1,40988.156751566145,-8.155988401282821
692,United Kingdom,2017,0.594098773,2680150000000.0,17.80509988,1.855117023,65966000.0,70.76190815,,25.5968599,63.12165003,1592273826455.95,47720338443382.0,189652528128222.5,,68603424060984.99,169175490327904.5,40629.26356001577,-0.33319574134192953
693,United Kingdom,2018,0.571108914,2871340000000.0,17.90035237,1.920647093,66289000.0,70.74869535,,25.54671645,64.54264825,1639847869124.76,51397997774075.8,203143558906269.03,,73353308811543.0,185323887626155.0,43315.48220670096,7.133555957688942
694,United Kingdom,2019,0.604721474,2851410000000.0,17.75886435,2.132951394,66631000.0,70.97296637,28.34522126,25.11127296,64.66513364,1724308858178.3398,50637803396233.5,202373026037081.7,80823847352976.6,71602534830873.61,184386808712432.38,42794.04481397547,-0.6941010120710245
695,United Kingdom,2020,0.671076489,2696780000000.0,17.41133528,4.969820508,66744000.0,72.10858546,,24.78542762,58.7811376,1809745654005.4202,46954540756398.4,194460991096818.8,,66840845497063.6,158519796256928.0,40404.83039673978,-5.422931111274776
696,United Kingdom,2021,0.708497418,3143320000000.0,16.73409469,0.066556651,66984000.0,72.16675418,27.17619145,26.4149383,58.58453662,2227034103947.76,52600614520970.8,226843201749077.6,85423466108614.0,83030603857156.0,184149945648378.4,46926.43019228472,16.55826578363826
697,United Kingdom,2022,0.66033942,3114040000000.0,17.24165502,5.443904766,67604000.0,71.79310077,36.10586305,27.17314723,68.88053014,2056323367456.8,53691203398480.8,223566587521810.78,112435101772222.02,84618267400109.2,214496726077165.62,46062.954854742326,-0.9314991792117921
698,United Kingdom,2023,0.575689228,3369860000000.0,17.48954793,6.888537587,68492000.0,72.49516355,18.89745013,27.40797843,65.03233826,1939992101868.08,58937327987389.805,244298551840603.0,63681761295081.8,92361050192119.8,219149875408843.62,49200.782573147226,8.215051829777398
699,United Kingdom,2024,0.557595978,3643830000000.0,16.73973488,4.011740575,69226000.0,72.78730293,,,62.4075014,2031784952515.7402,60996748147790.4,265224558035421.88,,,227402325826362.0,52636.72608557478,8.130011335782505
700,United States,2000,0.96497379,10251000000000.0,22.45310484,2.265195175,282162411.0,73.85363818,290.5295596,12.9707953,25.10298556,9891946321290.0,230166777714840.03,757073644983180.0,2978218515459600.5,132963622620300.0,257330704975560.0,36330.140374367584,181.32486971126536
701,United States,2001,0.952236591,10581900000000.0,21.40536947,2.251689921,284968955.0,75.13310664,197.3513487,11.85770477,22.96718302,10076472382302.9,226509479194593.0,795051021153815.9,2088352236808530.0,125477046105663.0,243036433999338.0,37133.51863188045,3.2279777582674862
702,United States,2002,0.884491214,10929100000000.0,20.60381323,1.553994655,287625193.0,75.90516994,156.0315929,9.868016676,22.28638421,9666692926927.4,225181135171993.0,829575192791253.9,1705284881963390.0,107848541053671.6,243570121669511.0,37997.71461604895,3.2810742872263043
703,United States,2003,1.006097002,11456500000000.0,20.70565489,1.974314705,290107933.0,75.81114569,140.0528384,9.390692579,22.62729729,11526350303413.0,237214335247285.03,868530390597485.0,1604515343129600.2,107584469531313.5,259229631402885.0,39490.474739965146,4.825648955540718
704,United States,2004,1.182832787,12217200000000.0,20.93730018,2.689087601,292805298.0,75.4469438,156.3625876,9.537470791,24.44805666,14450904725336.398,255795183759096.0,921750401793360.0,1910313005226720.2,116521188147805.2,298686797826552.0,41724.65485921638,6.639898747435957
705,United States,2005,0.998458724,13039200000000.0,21.2237226,3.135454559,295516599.0,75.39598489,197.8050619,10.68173293,25.63855734,13019102993980.8,276740363725919.97,983103326177687.9,2579219763126480.0,139281252020856.02,334306276867728.0,44123.40979871659,6.728219231902566
706,United States,2006,0.92027242,13815600000000.0,21.64491357,3.083836735,298379912.0,75.0825499,221.3571226,11.3104789,26.97528581,12714115645752.0,299037467917692.0,1037310476398440.0,3058181462992560.0,156261052290840.0,372679758636636.0,46302.044622896734,5.9543530277931245
707,United States,2007,1.010499489,14474200000000.0,21.46921411,2.709258486,301231207.0,75.23628203,296.0612151,11.28991266,28.01201556,14626171703683.8,310749698870962.0,1088984993358626.0,4285249239600420.5,163412453823372.0,405451515618552.0,48050.134460338304,4.767074900836743
708,United States,2008,0.992202906,14769900000000.0,20.87379693,1.926709699,304093966.0,75.89748638,319.8777064,10.27618809,29.86778753,14654737701329.4,308303893276407.0,1120998284083962.0,4724561735757360.0,151778270470491.0,441144235039347.0,48570.184388334754,2.0429453786737772
709,United States,2009,0.893144092,14478100000000.0,19.3014095,0.616780713,306771529.0,77.55121592,236.954151,7.903517092,24.75952764,12931029478385.2,279447736881949.97,1122794259211352.0,3430645893593100.0,114427910809685.2,358470917124684.0,47195.05766129946,-1.9756396454952307
710,United States,2010,0.968458242,15049000000000.0,19.26721767,1.215286683,309378227.0,77.58349724,239.3876508,8.56322203,28.21988294,14574328083858.0,289952358715830.0,1167554049964760.0,3602544756889200.0,128867928329470.0,424681018364060.0,48642.7249452173,3.9431969664527777
711,United States,2011,1.153141605,15599700000000.0,19.4538919,2.063109474,311839461.0,77.25483361,263.1170023,9.538928617,30.84247858,17988663095518.5,303474877472430.0,1205152227865917.0,4104546300779310.5,148804424746614.9,481133413104426.0,50024.7786151734,3.6593793607548664
712,United States,2012,1.104081034,16254000000000.0,19.17945585,1.862164929,314339099.0,77.57152868,199.0250082,9.763917369,30.68183958,17945733126636.0,311742875385900.0,1260847627164720.0,3234952483282800.0,158702712915726.0,498702620533320.0,51708.48949974244,4.1943114290659445
713,United States,2013,1.278662718,16880700000000.0,19.1998037,1.701880362,316726282.0,77.38605719,196.9544328,10.46022545,29.94130628,21584721743742.6,324106126318590.0,1306330815607233.0,3324728693766960.0,176575927753815.0,505430208920796.0,53297.439964265424,3.855666297526761
714,United States,2014,1.139138051,17608100000000.0,19.17876836,1.741618053,319257560.0,77.49729131,221.3558673,10.89974817,29.90656934,20058056715813.1,337701671159716.0,1364580055115611.0,3897656247005130.0,191923855752177.0,526597863595654.0,55153.274992141145,4.309063012789749
715,United States,2015,0.995609789,18295000000000.0,18.30668227,0.928042793,321815121.0,78.49246836,226.2829132,11.18282796,27.68821393,18214681089755.0,334920752129650.0,1436019708646200.0,4139845896994000.0,204589837528199.97,506555873849350.0,56849.410752206386,3.9010455415405376
716,United States,2016,0.890682132,18804900000000.0,17.69363676,0.950322478,324353340.0,79.20411012,223.7252042,10.85451499,26.45259779,16749188424046.8,332727069908124.0,1489425370395588.0,4207130092460580.0,204118068935451.0,497438456181171.0,57976.588124543436,2.7871003006285866
717,United States,2017,0.901688152,19612100000000.0,18.00393961,1.790803286,326608609.0,78.88571556,202.8639326,11.50388673,27.12533822,17683998205839.2,353095064025281.0,1547114542134276.0,3978587732544460.0,225615376937433.0,531984845704462.0,60047.71294929338,4.292498231843833
718,United States,2018,0.857438883,20656500000000.0,18.32233955,2.290890277,328529577.0,78.60468823,237.5195092,9.929538941,27.44535913,17711686286689.5,378475406914575.0,1623697742422994.8,4906321741789800.0,205109521134766.5,566925060868845.0,62875.6174364173,5.325283880869458
719,United States,2019,0.762368325,21540000000000.0,17.86150982,1.650465669,330226227.0,79.15761489,168.7202621,9.884789597,26.25848062,16421413720500.0,384736921522799.94,1705055024730600.0,3634234445634000.5,212918367919379.97,565607672554800.0,65228.0110991911,4.277104059254966
720,United States,2020,0.762827569,21354100000000.0,17.1157864,1.328832738,331577720.0,80.01105642,192.4054482,10.15342202,23.07977787,16289496191182.9,365492214364240.0,1708564099898322.0,4108645181407620.0,216817189157282.0,492847884613767.0,64401.49235600028,-0.8630454967502366
721,United States,2021,0.965412563,23681200000000.0,17.49538061,4.565985503,332099760.0,79.49215856,193.7156973,11.3946785,25.21365603,22862127986915.6,414311607301532.06,1882469705291071.8,4587420170900760.0,269839660494200.0,597089631177636.0,71307.48905088038,10.897673046393908
722,United States,2022,1.115081298,26006900000000.0,18.08359807,7.129480854,334017321.0,78.68905371,170.4005595,12.59890368,26.89168983,28999807808956.2,470298326646683.0,2046458350930599.0,4431590310860550.5,327658428115392.0,699369488239827.0,77860.93224788184,9.82087056399168
723,United States,2023,0.989069219,27720700000000.0,17.74587006,3.598391354,336806231.0,79.13887412,134.4237398,10.64591277,24.89936314,27417691099133.3,491927940172242.06,2193784987818284.0,3726320163873860.0,295112154123339.0,690227775794998.0,82304.59370569067,6.589789632751297
